REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2016/09/01 00:30:00,1001.13,30.28,TRADE
TAS1,2016/09/01 01:00:00,993.83,36.05,TRADE
TAS1,2016/09/01 01:30:00,988.76,33.52,TRADE
TAS1,2016/09/01 02:00:00,978.65,29.75,TRADE
TAS1,2016/09/01 02:30:00,983.06,26.64,TRADE
TAS1,2016/09/01 03:00:00,986.91,25.04,TRADE
TAS1,2016/09/01 03:30:00,976.95,23.69,TRADE
TAS1,2016/09/01 04:00:00,956.82,22.13,TRADE
TAS1,2016/09/01 04:30:00,985.74,23.85,TRADE
TAS1,2016/09/01 05:00:00,1016.53,51.80,TRADE
TAS1,2016/09/01 05:30:00,1053.21,62.41,TRADE
TAS1,2016/09/01 06:00:00,1095.23,39.43,TRADE
TAS1,2016/09/01 06:30:00,1165.63,53.52,TRADE
TAS1,2016/09/01 07:00:00,1255.48,92.62,TRADE
TAS1,2016/09/01 07:30:00,1319.3,52.63,TRADE
TAS1,2016/09/01 08:00:00,1340.33,61.59,TRADE
TAS1,2016/09/01 08:30:00,1306.36,62.57,TRADE
TAS1,2016/09/01 09:00:00,1252.54,62.41,TRADE
TAS1,2016/09/01 09:30:00,1223.59,62.41,TRADE
TAS1,2016/09/01 10:00:00,1150.11,56.10,TRADE
TAS1,2016/09/01 10:30:00,1097.55,62.41,TRADE
TAS1,2016/09/01 11:00:00,1098.37,62.41,TRADE
TAS1,2016/09/01 11:30:00,1116.1,62.41,TRADE
TAS1,2016/09/01 12:00:00,1088.52,58.72,TRADE
TAS1,2016/09/01 12:30:00,1095.98,62.36,TRADE
TAS1,2016/09/01 13:00:00,1066.12,52.04,TRADE
TAS1,2016/09/01 13:30:00,1017.1,51.11,TRADE
TAS1,2016/09/01 14:00:00,998.82,52.39,TRADE
TAS1,2016/09/01 14:30:00,997.92,52.98,TRADE
TAS1,2016/09/01 15:00:00,1010.76,48.59,TRADE
TAS1,2016/09/01 15:30:00,1019.07,48.26,TRADE
TAS1,2016/09/01 16:00:00,1029.68,51.74,TRADE
TAS1,2016/09/01 16:30:00,1035.08,45.35,TRADE
TAS1,2016/09/01 17:00:00,1077.29,47.10,TRADE
TAS1,2016/09/01 17:30:00,1127,45.28,TRADE
TAS1,2016/09/01 18:00:00,1262.2,58.24,TRADE
TAS1,2016/09/01 18:30:00,1341.77,64.68,TRADE
TAS1,2016/09/01 19:00:00,1350.04,64.17,TRADE
TAS1,2016/09/01 19:30:00,1335.81,52.16,TRADE
TAS1,2016/09/01 20:00:00,1296.21,50.54,TRADE
TAS1,2016/09/01 20:30:00,1287.45,52.58,TRADE
TAS1,2016/09/01 21:00:00,1278.87,52,TRADE
TAS1,2016/09/01 21:30:00,1249.9,53.03,TRADE
TAS1,2016/09/01 22:00:00,1204.2,53.67,TRADE
TAS1,2016/09/01 22:30:00,1159.55,52.61,TRADE
TAS1,2016/09/01 23:00:00,1102.6,46.19,TRADE
TAS1,2016/09/01 23:30:00,1072.7,43.11,TRADE
TAS1,2016/09/02 00:00:00,1067.72,43.44,TRADE
TAS1,2016/09/02 00:30:00,1044.46,39.09,TRADE
TAS1,2016/09/02 01:00:00,1040.02,31.36,TRADE
TAS1,2016/09/02 01:30:00,1023.64,29.28,TRADE
TAS1,2016/09/02 02:00:00,1022.98,55.69,TRADE
TAS1,2016/09/02 02:30:00,1015.32,56.24,TRADE
TAS1,2016/09/02 03:00:00,1014.95,56.43,TRADE
TAS1,2016/09/02 03:30:00,1027.05,57.24,TRADE
TAS1,2016/09/02 04:00:00,1027.98,55.65,TRADE
TAS1,2016/09/02 04:30:00,1004.77,48.14,TRADE
TAS1,2016/09/02 05:00:00,1028.24,53.89,TRADE
TAS1,2016/09/02 05:30:00,1064.55,62.41,TRADE
TAS1,2016/09/02 06:00:00,1107.01,49.49,TRADE
TAS1,2016/09/02 06:30:00,1177.12,62.41,TRADE
TAS1,2016/09/02 07:00:00,1251.76,66.95,TRADE
TAS1,2016/09/02 07:30:00,1329.24,58.84,TRADE
TAS1,2016/09/02 08:00:00,1372.05,78.09,TRADE
TAS1,2016/09/02 08:30:00,1373.46,79.21,TRADE
TAS1,2016/09/02 09:00:00,1338.16,64.75,TRADE
TAS1,2016/09/02 09:30:00,1298.93,71.74,TRADE
TAS1,2016/09/02 10:00:00,1256.05,65.44,TRADE
TAS1,2016/09/02 10:30:00,1218.94,71.85,TRADE
TAS1,2016/09/02 11:00:00,1200.86,67.02,TRADE
TAS1,2016/09/02 11:30:00,1158.48,60.32,TRADE
TAS1,2016/09/02 12:00:00,1130.61,58.69,TRADE
TAS1,2016/09/02 12:30:00,1116.64,58.70,TRADE
TAS1,2016/09/02 13:00:00,1115.13,60.34,TRADE
TAS1,2016/09/02 13:30:00,1108.16,62.16,TRADE
TAS1,2016/09/02 14:00:00,1083.39,59.52,TRADE
TAS1,2016/09/02 14:30:00,1086.77,54.12,TRADE
TAS1,2016/09/02 15:00:00,1076.49,47.95,TRADE
TAS1,2016/09/02 15:30:00,1089.85,41.02,TRADE
TAS1,2016/09/02 16:00:00,1111.72,46.62,TRADE
TAS1,2016/09/02 16:30:00,1142.7,55.64,TRADE
TAS1,2016/09/02 17:00:00,1158.44,57.01,TRADE
TAS1,2016/09/02 17:30:00,1188.15,56.56,TRADE
TAS1,2016/09/02 18:00:00,1241.33,60.22,TRADE
TAS1,2016/09/02 18:30:00,1291.82,63.14,TRADE
TAS1,2016/09/02 19:00:00,1288.13,60.83,TRADE
TAS1,2016/09/02 19:30:00,1247.97,50.88,TRADE
TAS1,2016/09/02 20:00:00,1236.98,57.91,TRADE
TAS1,2016/09/02 20:30:00,1228.22,54.70,TRADE
TAS1,2016/09/02 21:00:00,1192.83,46.31,TRADE
TAS1,2016/09/02 21:30:00,1171.08,34.14,TRADE
TAS1,2016/09/02 22:00:00,1150.02,27.96,TRADE
TAS1,2016/09/02 22:30:00,1112,38.18,TRADE
TAS1,2016/09/02 23:00:00,1063.48,28.60,TRADE
TAS1,2016/09/02 23:30:00,1050.46,26.20,TRADE
TAS1,2016/09/03 00:00:00,1035.54,37.86,TRADE
TAS1,2016/09/03 00:30:00,1029.58,29.60,TRADE
TAS1,2016/09/03 01:00:00,1020.91,28.67,TRADE
TAS1,2016/09/03 01:30:00,1018.07,28.82,TRADE
TAS1,2016/09/03 02:00:00,1008.03,75.85,TRADE
TAS1,2016/09/03 02:30:00,992.61,17.44,TRADE
TAS1,2016/09/03 03:00:00,1002.75,25.77,TRADE
TAS1,2016/09/03 03:30:00,1025.71,26.07,TRADE
TAS1,2016/09/03 04:00:00,1029.27,25.50,TRADE
TAS1,2016/09/03 04:30:00,1030.93,25.50,TRADE
TAS1,2016/09/03 05:00:00,1045.26,25.87,TRADE
TAS1,2016/09/03 05:30:00,1056.39,26.46,TRADE
TAS1,2016/09/03 06:00:00,1077.67,26.40,TRADE
TAS1,2016/09/03 06:30:00,1101.64,31.24,TRADE
TAS1,2016/09/03 07:00:00,1116.81,32.25,TRADE
TAS1,2016/09/03 07:30:00,1162.11,33.69,TRADE
TAS1,2016/09/03 08:00:00,1240.24,4.17,TRADE
TAS1,2016/09/03 08:30:00,1274.58,25.29,TRADE
TAS1,2016/09/03 09:00:00,1301.28,36.74,TRADE
TAS1,2016/09/03 09:30:00,1317.14,5.09,TRADE
TAS1,2016/09/03 10:00:00,1301.59,1.96,TRADE
TAS1,2016/09/03 10:30:00,1245.14,4.87,TRADE
TAS1,2016/09/03 11:00:00,1188.02,21.56,TRADE
TAS1,2016/09/03 11:30:00,1142.72,26.92,TRADE
TAS1,2016/09/03 12:00:00,1119.32,19.99,TRADE
TAS1,2016/09/03 12:30:00,1095.37,16.71,TRADE
TAS1,2016/09/03 13:00:00,1083.94,15.08,TRADE
TAS1,2016/09/03 13:30:00,1059.99,11.05,TRADE
TAS1,2016/09/03 14:00:00,1059.31,13.76,TRADE
TAS1,2016/09/03 14:30:00,1067.12,14.37,TRADE
TAS1,2016/09/03 15:00:00,1056.48,4.67,TRADE
TAS1,2016/09/03 15:30:00,1065.5,5.40,TRADE
TAS1,2016/09/03 16:00:00,1059.79,13.93,TRADE
TAS1,2016/09/03 16:30:00,1087.92,18.41,TRADE
TAS1,2016/09/03 17:00:00,1112.06,16.54,TRADE
TAS1,2016/09/03 17:30:00,1169.97,11.48,TRADE
TAS1,2016/09/03 18:00:00,1246.95,23.35,TRADE
TAS1,2016/09/03 18:30:00,1287.77,78.61,TRADE
TAS1,2016/09/03 19:00:00,1299,122.99,TRADE
TAS1,2016/09/03 19:30:00,1265.6,57.20,TRADE
TAS1,2016/09/03 20:00:00,1252.95,43.33,TRADE
TAS1,2016/09/03 20:30:00,1247.78,91.76,TRADE
TAS1,2016/09/03 21:00:00,1197.34,318.73,TRADE
TAS1,2016/09/03 21:30:00,1138.85,192,TRADE
TAS1,2016/09/03 22:00:00,1103.76,33,TRADE
TAS1,2016/09/03 22:30:00,1074.59,32.68,TRADE
TAS1,2016/09/03 23:00:00,1028.05,28.62,TRADE
TAS1,2016/09/03 23:30:00,993.94,24.86,TRADE
TAS1,2016/09/04 00:00:00,989.62,27.71,TRADE
TAS1,2016/09/04 00:30:00,963.9,30.61,TRADE
TAS1,2016/09/04 01:00:00,934.59,25.94,TRADE
TAS1,2016/09/04 01:30:00,923.26,27.96,TRADE
TAS1,2016/09/04 02:00:00,933.24,24.50,TRADE
TAS1,2016/09/04 02:30:00,940.1,20.44,TRADE
TAS1,2016/09/04 03:00:00,939.34,21.72,TRADE
TAS1,2016/09/04 03:30:00,941.55,22.31,TRADE
TAS1,2016/09/04 04:00:00,933.23,20.29,TRADE
TAS1,2016/09/04 04:30:00,938.37,24.83,TRADE
TAS1,2016/09/04 05:00:00,933.59,20.25,TRADE
TAS1,2016/09/04 05:30:00,938.17,23.95,TRADE
TAS1,2016/09/04 06:00:00,949.96,24.16,TRADE
TAS1,2016/09/04 06:30:00,974.56,26.73,TRADE
TAS1,2016/09/04 07:00:00,998.19,25.12,TRADE
TAS1,2016/09/04 07:30:00,1028.75,29.95,TRADE
TAS1,2016/09/04 08:00:00,1070.39,27.03,TRADE
TAS1,2016/09/04 08:30:00,1104.3,30.17,TRADE
TAS1,2016/09/04 09:00:00,1111.09,31.65,TRADE
TAS1,2016/09/04 09:30:00,1104.07,27.86,TRADE
TAS1,2016/09/04 10:00:00,1083.69,21.90,TRADE
TAS1,2016/09/04 10:30:00,1078.17,20.89,TRADE
TAS1,2016/09/04 11:00:00,1069.05,30.36,TRADE
TAS1,2016/09/04 11:30:00,1044.35,23.99,TRADE
TAS1,2016/09/04 12:00:00,1023.92,19.93,TRADE
TAS1,2016/09/04 12:30:00,1006.81,20.21,TRADE
TAS1,2016/09/04 13:00:00,982.15,19.46,TRADE
TAS1,2016/09/04 13:30:00,965.54,17.84,TRADE
TAS1,2016/09/04 14:00:00,961.2,20.28,TRADE
TAS1,2016/09/04 14:30:00,978.86,22.43,TRADE
TAS1,2016/09/04 15:00:00,980.45,23.14,TRADE
TAS1,2016/09/04 15:30:00,993.52,27.55,TRADE
TAS1,2016/09/04 16:00:00,1003.1,32.38,TRADE
TAS1,2016/09/04 16:30:00,1005.19,30.94,TRADE
TAS1,2016/09/04 17:00:00,1040.6,32.76,TRADE
TAS1,2016/09/04 17:30:00,1099.17,33.99,TRADE
TAS1,2016/09/04 18:00:00,1191.44,26.71,TRADE
TAS1,2016/09/04 18:30:00,1266.11,62,TRADE
TAS1,2016/09/04 19:00:00,1261.72,68.95,TRADE
TAS1,2016/09/04 19:30:00,1244.99,51.99,TRADE
TAS1,2016/09/04 20:00:00,1225.21,56.49,TRADE
TAS1,2016/09/04 20:30:00,1210.95,52.98,TRADE
TAS1,2016/09/04 21:00:00,1187.48,87.88,TRADE
TAS1,2016/09/04 21:30:00,1155.95,274.35,TRADE
TAS1,2016/09/04 22:00:00,1116.39,123.02,TRADE
TAS1,2016/09/04 22:30:00,1080.91,31.46,TRADE
TAS1,2016/09/04 23:00:00,1044.85,29.51,TRADE
TAS1,2016/09/04 23:30:00,1001.4,28.51,TRADE
TAS1,2016/09/05 00:00:00,912.21,26.82,TRADE
TAS1,2016/09/05 00:30:00,951.45,31.16,TRADE
TAS1,2016/09/05 01:00:00,947.85,33.27,TRADE
TAS1,2016/09/05 01:30:00,942.5,38.43,TRADE
TAS1,2016/09/05 02:00:00,936.55,47.03,TRADE
TAS1,2016/09/05 02:30:00,954.09,85.37,TRADE
TAS1,2016/09/05 03:00:00,953.01,25.67,TRADE
TAS1,2016/09/05 03:30:00,964.09,28.44,TRADE
TAS1,2016/09/05 04:00:00,988.17,39.22,TRADE
TAS1,2016/09/05 04:30:00,992.21,34.07,TRADE
TAS1,2016/09/05 05:00:00,1016.94,83.95,TRADE
TAS1,2016/09/05 05:30:00,1049.76,35.51,TRADE
TAS1,2016/09/05 06:00:00,1092.68,39.40,TRADE
TAS1,2016/09/05 06:30:00,1164.55,47.09,TRADE
TAS1,2016/09/05 07:00:00,1246.46,109.89,TRADE
TAS1,2016/09/05 07:30:00,1342.49,307.15,TRADE
TAS1,2016/09/05 08:00:00,1369.1,319.29,TRADE
TAS1,2016/09/05 08:30:00,1333.39,247.20,TRADE
TAS1,2016/09/05 09:00:00,1288.56,47.29,TRADE
TAS1,2016/09/05 09:30:00,1262.28,39.52,TRADE
TAS1,2016/09/05 10:00:00,1228.55,32.19,TRADE
TAS1,2016/09/05 10:30:00,1203.55,31.22,TRADE
TAS1,2016/09/05 11:00:00,1189.29,30.19,TRADE
TAS1,2016/09/05 11:30:00,1144.58,31.73,TRADE
TAS1,2016/09/05 12:00:00,1163.63,135.85,TRADE
TAS1,2016/09/05 12:30:00,1149.15,41.55,TRADE
TAS1,2016/09/05 13:00:00,1137.19,32.37,TRADE
TAS1,2016/09/05 13:30:00,1122.88,32.43,TRADE
TAS1,2016/09/05 14:00:00,1095.59,31.30,TRADE
TAS1,2016/09/05 14:30:00,1129.45,33.86,TRADE
TAS1,2016/09/05 15:00:00,1129.44,35.82,TRADE
TAS1,2016/09/05 15:30:00,1153.42,36.57,TRADE
TAS1,2016/09/05 16:00:00,1177.59,42.92,TRADE
TAS1,2016/09/05 16:30:00,1201.96,53.99,TRADE
TAS1,2016/09/05 17:00:00,1207.57,33.29,TRADE
TAS1,2016/09/05 17:30:00,1214.56,37.91,TRADE
TAS1,2016/09/05 18:00:00,1267.01,61.45,TRADE
TAS1,2016/09/05 18:30:00,1316.93,156.80,TRADE
TAS1,2016/09/05 19:00:00,1302.56,73.54,TRADE
TAS1,2016/09/05 19:30:00,1278.86,50.29,TRADE
TAS1,2016/09/05 20:00:00,1245.6,43.26,TRADE
TAS1,2016/09/05 20:30:00,1246.47,40.21,TRADE
TAS1,2016/09/05 21:00:00,1231.23,40.92,TRADE
TAS1,2016/09/05 21:30:00,1211.79,37.93,TRADE
TAS1,2016/09/05 22:00:00,1157.1,28.54,TRADE
TAS1,2016/09/05 22:30:00,1128.77,39.50,TRADE
TAS1,2016/09/05 23:00:00,1094.89,31.12,TRADE
TAS1,2016/09/05 23:30:00,1042.17,28.48,TRADE
TAS1,2016/09/06 00:00:00,1026.22,30.03,TRADE
TAS1,2016/09/06 00:30:00,1031.98,28.36,TRADE
TAS1,2016/09/06 01:00:00,1028.17,29.40,TRADE
TAS1,2016/09/06 01:30:00,1002.79,29.95,TRADE
TAS1,2016/09/06 02:00:00,985.44,28.28,TRADE
TAS1,2016/09/06 02:30:00,1002.44,25.20,TRADE
TAS1,2016/09/06 03:00:00,995.7,19.27,TRADE
TAS1,2016/09/06 03:30:00,989.36,17.67,TRADE
TAS1,2016/09/06 04:00:00,987.18,16.37,TRADE
TAS1,2016/09/06 04:30:00,996.77,16.79,TRADE
TAS1,2016/09/06 05:00:00,992.53,17.35,TRADE
TAS1,2016/09/06 05:30:00,1027.52,26.87,TRADE
TAS1,2016/09/06 06:00:00,1088.7,23.26,TRADE
TAS1,2016/09/06 06:30:00,1166.74,39.13,TRADE
TAS1,2016/09/06 07:00:00,1248.23,58.82,TRADE
TAS1,2016/09/06 07:30:00,1290.71,74.75,TRADE
TAS1,2016/09/06 08:00:00,1317.26,76.70,TRADE
TAS1,2016/09/06 08:30:00,1338.43,73.29,TRADE
TAS1,2016/09/06 09:00:00,1312.14,68.77,TRADE
TAS1,2016/09/06 09:30:00,1288.35,60.65,TRADE
TAS1,2016/09/06 10:00:00,1239.7,44.44,TRADE
TAS1,2016/09/06 10:30:00,1209.56,37.06,TRADE
TAS1,2016/09/06 11:00:00,1168.8,28.49,TRADE
TAS1,2016/09/06 11:30:00,1172.21,24.40,TRADE
TAS1,2016/09/06 12:00:00,1183.44,24.95,TRADE
TAS1,2016/09/06 12:30:00,1169.91,24.30,TRADE
TAS1,2016/09/06 13:00:00,1156.13,23.16,TRADE
TAS1,2016/09/06 13:30:00,1152.78,24.25,TRADE
TAS1,2016/09/06 14:00:00,1141.19,22.79,TRADE
TAS1,2016/09/06 14:30:00,1150.26,24.51,TRADE
TAS1,2016/09/06 15:00:00,1153.65,25.28,TRADE
TAS1,2016/09/06 15:30:00,1170.44,26.18,TRADE
TAS1,2016/09/06 16:00:00,1173.82,28.55,TRADE
TAS1,2016/09/06 16:30:00,1192.17,27.60,TRADE
TAS1,2016/09/06 17:00:00,1210.46,45.16,TRADE
TAS1,2016/09/06 17:30:00,1199.69,29.30,TRADE
TAS1,2016/09/06 18:00:00,1232.13,43.05,TRADE
TAS1,2016/09/06 18:30:00,1269.3,41.51,TRADE
TAS1,2016/09/06 19:00:00,1297.04,38.19,TRADE
TAS1,2016/09/06 19:30:00,1281.56,38.42,TRADE
TAS1,2016/09/06 20:00:00,1267.43,37.08,TRADE
TAS1,2016/09/06 20:30:00,1278.53,65.15,TRADE
TAS1,2016/09/06 21:00:00,1238.89,38.59,TRADE
TAS1,2016/09/06 21:30:00,1212.59,29.29,TRADE
TAS1,2016/09/06 22:00:00,1173.16,20.35,TRADE
TAS1,2016/09/06 22:30:00,1159.59,24.08,TRADE
TAS1,2016/09/06 23:00:00,1133.47,28.40,TRADE
TAS1,2016/09/06 23:30:00,1097.8,32.19,TRADE
TAS1,2016/09/07 00:00:00,1071.8,30.38,TRADE
TAS1,2016/09/07 00:30:00,1057.76,26.69,TRADE
TAS1,2016/09/07 01:00:00,1059.61,25.47,TRADE
TAS1,2016/09/07 01:30:00,1047.19,25.22,TRADE
TAS1,2016/09/07 02:00:00,1043.27,19.65,TRADE
TAS1,2016/09/07 02:30:00,1038.01,3.93,TRADE
TAS1,2016/09/07 03:00:00,1034.97,8.98,TRADE
TAS1,2016/09/07 03:30:00,1042.62,6.90,TRADE
TAS1,2016/09/07 04:00:00,1056.31,8.37,TRADE
TAS1,2016/09/07 04:30:00,1072.57,4.62,TRADE
TAS1,2016/09/07 05:00:00,1083.81,8.98,TRADE
TAS1,2016/09/07 05:30:00,1110.5,15.22,TRADE
TAS1,2016/09/07 06:00:00,1152.13,12.71,TRADE
TAS1,2016/09/07 06:30:00,1219.19,58.53,TRADE
TAS1,2016/09/07 07:00:00,1311.85,81.83,TRADE
TAS1,2016/09/07 07:30:00,1356.04,83.49,TRADE
TAS1,2016/09/07 08:00:00,1379.68,87.35,TRADE
TAS1,2016/09/07 08:30:00,1380.45,139.98,TRADE
TAS1,2016/09/07 09:00:00,1376.32,271.60,TRADE
TAS1,2016/09/07 09:30:00,1319.81,71.59,TRADE
TAS1,2016/09/07 10:00:00,1260.51,71.59,TRADE
TAS1,2016/09/07 10:30:00,1222.56,75.19,TRADE
TAS1,2016/09/07 11:00:00,1177.86,93.34,TRADE
TAS1,2016/09/07 11:30:00,1139.9,57.39,TRADE
TAS1,2016/09/07 12:00:00,1131.04,49.25,TRADE
TAS1,2016/09/07 12:30:00,1106.95,25.68,TRADE
TAS1,2016/09/07 13:00:00,1085.08,24.72,TRADE
TAS1,2016/09/07 13:30:00,1072.4,23.64,TRADE
TAS1,2016/09/07 14:00:00,1054.02,23.31,TRADE
TAS1,2016/09/07 14:30:00,1067.35,22.83,TRADE
TAS1,2016/09/07 15:00:00,1058.01,16.26,TRADE
TAS1,2016/09/07 15:30:00,1056.12,9.55,TRADE
TAS1,2016/09/07 16:00:00,1083.5,14.32,TRADE
TAS1,2016/09/07 16:30:00,1095.6,16.07,TRADE
TAS1,2016/09/07 17:00:00,1107.16,31.55,TRADE
TAS1,2016/09/07 17:30:00,1125.85,35.48,TRADE
TAS1,2016/09/07 18:00:00,1182.95,94.42,TRADE
TAS1,2016/09/07 18:30:00,1221.58,93.94,TRADE
TAS1,2016/09/07 19:00:00,1236.78,93.84,TRADE
TAS1,2016/09/07 19:30:00,1222.5,96.76,TRADE
TAS1,2016/09/07 20:00:00,1192.07,98.91,TRADE
TAS1,2016/09/07 20:30:00,1188.78,99.78,TRADE
TAS1,2016/09/07 21:00:00,1154.93,101.78,TRADE
TAS1,2016/09/07 21:30:00,1126.47,101.93,TRADE
TAS1,2016/09/07 22:00:00,1088.32,24.10,TRADE
TAS1,2016/09/07 22:30:00,1043.49,2.90,TRADE
TAS1,2016/09/07 23:00:00,1013.93,-0.44,TRADE
TAS1,2016/09/07 23:30:00,975.3,0.70,TRADE
TAS1,2016/09/08 00:00:00,959.57,0.96,TRADE
TAS1,2016/09/08 00:30:00,942.3,-39.76,TRADE
TAS1,2016/09/08 01:00:00,929.87,-3.76,TRADE
TAS1,2016/09/08 01:30:00,933.82,-39.46,TRADE
TAS1,2016/09/08 02:00:00,935.49,-40.37,TRADE
TAS1,2016/09/08 02:30:00,918.1,-40.88,TRADE
TAS1,2016/09/08 03:00:00,913.78,-41.11,TRADE
TAS1,2016/09/08 03:30:00,914.49,-41.11,TRADE
TAS1,2016/09/08 04:00:00,906.15,-41.11,TRADE
TAS1,2016/09/08 04:30:00,903.76,-41.11,TRADE
TAS1,2016/09/08 05:00:00,912.92,-41.11,TRADE
TAS1,2016/09/08 05:30:00,938.76,-41.08,TRADE
TAS1,2016/09/08 06:00:00,972.98,-31.39,TRADE
TAS1,2016/09/08 06:30:00,1059.17,4.62,TRADE
TAS1,2016/09/08 07:00:00,1115.73,86.31,TRADE
TAS1,2016/09/08 07:30:00,1178.8,101.67,TRADE
TAS1,2016/09/08 08:00:00,1226.3,101.04,TRADE
TAS1,2016/09/08 08:30:00,1219.06,99.70,TRADE
TAS1,2016/09/08 09:00:00,1171.72,102.11,TRADE
TAS1,2016/09/08 09:30:00,1156.41,102.57,TRADE
TAS1,2016/09/08 10:00:00,1094.6,102.34,TRADE
TAS1,2016/09/08 10:30:00,1065.95,86.36,TRADE
TAS1,2016/09/08 11:00:00,1035.29,40.41,TRADE
TAS1,2016/09/08 11:30:00,1034.98,70.90,TRADE
TAS1,2016/09/08 12:00:00,1020.13,9.79,TRADE
TAS1,2016/09/08 12:30:00,1015.89,18.53,TRADE
TAS1,2016/09/08 13:00:00,997.73,19.48,TRADE
TAS1,2016/09/08 13:30:00,988.2,14.05,TRADE
TAS1,2016/09/08 14:00:00,995.41,12.19,TRADE
TAS1,2016/09/08 14:30:00,1003.76,13.52,TRADE
TAS1,2016/09/08 15:00:00,993.49,13.46,TRADE
TAS1,2016/09/08 15:30:00,999.73,9.63,TRADE
TAS1,2016/09/08 16:00:00,1019.18,14.13,TRADE
TAS1,2016/09/08 16:30:00,1032.1,12.53,TRADE
