REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2016/09/29 17:30:00,6871.84,44.25,TRADE
QLD1,2016/09/29 18:00:00,6970.72,53.95,TRADE
QLD1,2016/09/29 18:30:00,7120.33,69.52,TRADE
QLD1,2016/09/29 19:00:00,7156.78,61.96,TRADE
QLD1,2016/09/29 19:30:00,7045.69,53.80,TRADE
QLD1,2016/09/29 20:00:00,6933.87,51.58,TRADE
QLD1,2016/09/29 20:30:00,6854.98,54.48,TRADE
QLD1,2016/09/29 21:00:00,6642.89,45.52,TRADE
QLD1,2016/09/29 21:30:00,6442.49,36.43,TRADE
QLD1,2016/09/29 22:00:00,6247.98,32.76,TRADE
QLD1,2016/09/29 22:30:00,6103.29,67.85,TRADE
QLD1,2016/09/29 23:00:00,6105.07,51.14,TRADE
QLD1,2016/09/29 23:30:00,5924.98,49.25,TRADE
QLD1,2016/09/30 00:00:00,5641.37,35.87,TRADE
QLD1,2016/09/30 00:30:00,5449.71,33.03,TRADE
QLD1,2016/09/30 01:00:00,5301.72,29.83,TRADE
QLD1,2016/09/30 01:30:00,5166.34,30.40,TRADE
QLD1,2016/09/30 02:00:00,5085.96,26.67,TRADE
QLD1,2016/09/30 02:30:00,5046.73,24.39,TRADE
QLD1,2016/09/30 03:00:00,5043.46,24.47,TRADE
QLD1,2016/09/30 03:30:00,5023.13,24.32,TRADE
QLD1,2016/09/30 04:00:00,5044.33,23.24,TRADE
QLD1,2016/09/30 04:30:00,5069.44,23.55,TRADE
QLD1,2016/09/30 05:00:00,5126.31,24.54,TRADE
QLD1,2016/09/30 05:30:00,5282.48,27.44,TRADE
QLD1,2016/09/30 06:00:00,5478.15,29.52,TRADE
QLD1,2016/09/30 06:30:00,5695.8,30.53,TRADE
QLD1,2016/09/30 07:00:00,5882.27,33.81,TRADE
QLD1,2016/09/30 07:30:00,6084.1,30.83,TRADE
QLD1,2016/09/30 08:00:00,6077.06,32.84,TRADE
QLD1,2016/09/30 08:30:00,6073.64,35.96,TRADE
QLD1,2016/09/30 09:00:00,5993.06,35.69,TRADE
QLD1,2016/09/30 09:30:00,5912.49,38.84,TRADE
QLD1,2016/09/30 10:00:00,5825.07,39.71,TRADE
QLD1,2016/09/30 10:30:00,5757.32,39.36,TRADE
QLD1,2016/09/30 11:00:00,5710.09,36.92,TRADE
QLD1,2016/09/30 11:30:00,5663.2,36.40,TRADE
QLD1,2016/09/30 12:00:00,5664,35.74,TRADE
QLD1,2016/09/30 12:30:00,5627.52,35.22,TRADE
QLD1,2016/09/30 13:00:00,5681.02,40.61,TRADE
QLD1,2016/09/30 13:30:00,5743.08,35.21,TRADE
QLD1,2016/09/30 14:00:00,5779.12,34.36,TRADE
QLD1,2016/09/30 14:30:00,5861.43,34.06,TRADE
QLD1,2016/09/30 15:00:00,5934.91,32.04,TRADE
QLD1,2016/09/30 15:30:00,6051.37,34.54,TRADE
QLD1,2016/09/30 16:00:00,6223.37,36.51,TRADE
QLD1,2016/09/30 16:30:00,6396.82,36.37,TRADE
QLD1,2016/09/30 17:00:00,6585.53,46.02,TRADE
QLD1,2016/09/30 17:30:00,6654.49,51.41,TRADE
QLD1,2016/09/30 18:00:00,6673.4,55.81,TRADE
QLD1,2016/09/30 18:30:00,6838.84,121.02,TRADE
QLD1,2016/09/30 19:00:00,6900.1,116.88,TRADE
QLD1,2016/09/30 19:30:00,6812.53,64.43,TRADE
QLD1,2016/09/30 20:00:00,6702.88,56.65,TRADE
QLD1,2016/09/30 20:30:00,6562.99,51.62,TRADE
QLD1,2016/09/30 21:00:00,6444.86,46.56,TRADE
QLD1,2016/09/30 21:30:00,6301.89,44.30,TRADE
QLD1,2016/09/30 22:00:00,6130.56,35.87,TRADE
QLD1,2016/09/30 22:30:00,6040.59,55.06,TRADE
QLD1,2016/09/30 23:00:00,6028.63,48.11,TRADE
QLD1,2016/09/30 23:30:00,5891.46,45.86,TRADE
QLD1,2016/10/01 00:00:00,5659.7,37.91,TRADE
